,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
217,2022-11-23,188.0194856453976,147.07168534129403,220.96371990694786,188.0194856453976,188.0194856453976,-3.5406784866275727,-3.5406784866275727,-3.5406784866275727,-3.5406784866275727,-3.5406784866275727,-3.5406784866275727,0.0,0.0,0.0,184.47880715877002
218,2022-11-25,185.46850490576182,143.80907809623733,214.57351153950484,185.46850490576182,185.46850490576182,-5.745592871256099,-5.745592871256099,-5.745592871256099,-5.745592871256099,-5.745592871256099,-5.745592871256099,0.0,0.0,0.0,179.72291203450573
219,2022-11-28,181.64203379630814,142.22346242112098,216.2311375731729,181.64203379630814,181.64203379630814,-1.3388239440197054,-1.3388239440197054,-1.3388239440197054,-1.3388239440197054,-1.3388239440197054,-1.3388239440197054,0.0,0.0,0.0,180.30320985228843
220,2022-11-29,180.36654342649024,137.88038150725413,211.94601620206285,180.36654342649024,180.36654342649024,-4.37308079767138,-4.37308079767138,-4.37308079767138,-4.37308079767138,-4.37308079767138,-4.37308079767138,0.0,0.0,0.0,175.99346262881886
221,2022-11-30,179.09105305667228,139.53432048187446,213.91308066155833,179.09105305667228,179.09105305667228,-3.5406784866219434,-3.5406784866219434,-3.5406784866219434,-3.5406784866219434,-3.5406784866219434,-3.5406784866219434,0.0,0.0,0.0,175.55037457005034
222,2022-12-01,177.81556268685438,136.1056519950613,212.97603607956952,177.81556268685438,177.81556268685438,-4.219611184206914,-4.219611184206914,-4.219611184206914,-4.219611184206914,-4.219611184206914,-4.219611184206914,0.0,0.0,0.0,173.59595150264747
223,2022-12-02,176.5400723170364,135.14925914302398,206.69747903520295,176.5400723170364,176.5400723170364,-5.745592871248724,-5.745592871248724,-5.745592871248724,-5.745592871248724,-5.745592871248724,-5.745592871248724,0.0,0.0,0.0,170.79447944578766
224,2022-12-05,172.71360120758274,131.3877888813064,204.74866192694262,172.71360120758274,172.71360120758274,-1.3388239440302043,-1.3388239440302043,-1.3388239440302043,-1.3388239440302043,-1.3388239440302043,-1.3388239440302043,0.0,0.0,0.0,171.37477726355255
225,2022-12-06,171.43811083776484,130.11289486871672,202.7095825167182,171.43811083776484,171.43811083776484,-4.373080797677732,-4.373080797677732,-4.373080797677732,-4.373080797677732,-4.373080797677732,-4.373080797677732,0.0,0.0,0.0,167.0650300400871
226,2022-12-07,170.16262046794697,131.49830056024234,204.3504105054898,170.16262046794697,170.16262046794697,-3.5406784866309176,-3.5406784866309176,-3.5406784866309176,-3.5406784866309176,-3.5406784866309176,-3.5406784866309176,0.0,0.0,0.0,166.62194198131604
227,2022-12-08,168.88713009812898,127.96050498992683,204.1487581001652,168.88713009812898,168.88713009812898,-4.219611184209528,-4.219611184209528,-4.219611184209528,-4.219611184209528,-4.219611184209528,-4.219611184209528,0.0,0.0,0.0,164.66751891391945
228,2022-12-09,167.61163972831108,125.00613847948425,198.35850278387923,167.61163972831108,167.61163972831108,-5.745592871278516,-5.745592871278516,-5.745592871278516,-5.745592871278516,-5.745592871278516,-5.745592871278516,0.0,0.0,0.0,161.86604685703256
229,2022-12-12,163.78516861885734,121.20666606296845,200.7752918304814,163.78516861885734,163.78516861885734,-1.3388239440288487,-1.3388239440288487,-1.3388239440288487,-1.3388239440288487,-1.3388239440288487,-1.3388239440288487,0.0,0.0,0.0,162.44634467482848
230,2022-12-13,162.50967824903944,120.72074076943656,193.27480855597304,162.50967824903944,162.50967824903944,-4.373080797673452,-4.373080797673452,-4.373080797673452,-4.373080797673452,-4.373080797673452,-4.373080797673452,0.0,0.0,0.0,158.136597451366
231,2022-12-14,161.23418787922154,117.98565063091627,196.03022949046567,161.23418787922154,161.23418787922154,-3.5406784866252887,-3.5406784866252887,-3.5406784866252887,-3.5406784866252887,-3.5406784866252887,-3.5406784866252887,0.0,0.0,0.0,157.69350939259624
232,2022-12-15,159.95869750940366,118.09061975914189,191.92891060726413,159.95869750940366,159.95869750940366,-4.219611184192055,-4.219611184192055,-4.219611184192055,-4.219611184192055,-4.219611184192055,-4.219611184192055,0.0,0.0,0.0,155.73908632521162
233,2022-12-16,158.68320713958568,115.03988474915968,193.0595355913964,158.68320713958568,158.68320713958568,-5.745592871271142,-5.745592871271142,-5.745592871271142,-5.745592871271142,-5.745592871271142,-5.745592871271142,0.0,0.0,0.0,152.93761426831455
234,2022-12-19,154.856736030132,117.12595606249435,190.94079674488333,154.856736030132,154.856736030132,-1.3388239440512004,-1.3388239440512004,-1.3388239440512004,-1.3388239440512004,-1.3388239440512004,-1.3388239440512004,0.0,0.0,0.0,153.5179120860808
235,2022-12-20,153.58124566031404,114.05233659319204,187.8085615787639,153.58124566031404,153.58124566031404,-4.373080797679412,-4.373080797679412,-4.373080797679412,-4.373080797679412,-4.373080797679412,-4.373080797679412,0.0,0.0,0.0,149.20816486263462
236,2022-12-21,152.30575529049614,111.94518527915285,185.68477753403528,152.30575529049614,152.30575529049614,-3.54067848662696,-3.54067848662696,-3.54067848662696,-3.54067848662696,-3.54067848662696,-3.54067848662696,0.0,0.0,0.0,148.76507680386916
237,2022-12-22,151.03026492067826,109.37290165499113,184.95895384303967,151.03026492067826,151.03026492067826,-4.219611184197195,-4.219611184197195,-4.219611184197195,-4.219611184197195,-4.219611184197195,-4.219611184197195,0.0,0.0,0.0,146.81065373648107
238,2022-12-23,149.75477455086036,106.90367025361526,180.07768917500192,149.75477455086036,149.75477455086036,-5.745592871266517,-5.745592871266517,-5.745592871266517,-5.745592871266517,-5.745592871266517,-5.745592871266517,0.0,0.0,0.0,144.00918167959384
239,2022-12-27,144.65281307158872,106.54077186964389,178.3591494718147,144.65281307158872,144.65281307158872,-4.373080797675134,-4.373080797675134,-4.373080797675134,-4.373080797675134,-4.373080797675134,-4.373080797675134,0.0,0.0,0.0,140.2797322739136
240,2022-12-28,143.37732270177082,103.7935269480733,175.65616843223512,143.37732270177082,143.37732270177082,-3.5406784866213306,-3.5406784866213306,-3.5406784866213306,-3.5406784866213306,-3.5406784866213306,-3.5406784866213306,0.0,0.0,0.0,139.8366442151495
241,2022-12-29,142.10183233195292,100.78237245106173,173.69461219221844,142.10183233195292,142.10183233195292,-4.219611184199809,-4.219611184199809,-4.219611184199809,-4.219611184199809,-4.219611184199809,-4.219611184199809,0.0,0.0,0.0,137.8822211477531
242,2022-12-30,140.82634196213496,100.79237969852181,171.79223396086323,140.82634196213496,140.82634196213496,-5.7455928712563935,-5.7455928712563935,-5.7455928712563935,-5.7455928712563935,-5.7455928712563935,-5.7455928712563935,0.0,0.0,0.0,135.08074909087856
243,2023-01-03,135.72438048286332,92.66302867163412,167.60272383630786,135.72438048286332,135.72438048286332,-4.373080797681485,-4.373080797681485,-4.373080797681485,-4.373080797681485,-4.373080797681485,-4.373080797681485,0.0,0.0,0.0,131.35129968518183
244,2023-01-04,134.44889011304542,95.66627050006866,168.7465017773076,134.44889011304542,134.44889011304542,-3.5406784866230026,-3.5406784866230026,-3.5406784866230026,-3.5406784866230026,-3.5406784866230026,-3.5406784866230026,0.0,0.0,0.0,130.90821162642243
245,2023-01-05,133.17339974322752,89.87380594280258,167.10118258274227,133.17339974322752,133.17339974322752,-4.2196111841873885,-4.2196111841873885,-4.2196111841873885,-4.2196111841873885,-4.2196111841873885,-4.2196111841873885,0.0,0.0,0.0,128.95378855904013
246,2023-01-06,131.89790937340965,89.87378324627224,161.5761586574639,131.89790937340965,131.89790937340965,-5.74559287125177,-5.74559287125177,-5.74559287125177,-5.74559287125177,-5.74559287125177,-5.74559287125177,0.0,0.0,0.0,126.15231650215787
247,2023-01-09,128.07143826395588,92.72867337709408,163.07248973528712,128.07143826395588,128.07143826395588,-1.338823944058988,-1.338823944058988,-1.338823944058988,-1.338823944058988,-1.338823944058988,-1.338823944058988,0.0,0.0,0.0,126.7326143198969
248,2023-01-10,126.79594789413791,86.7485692070438,160.04635973863645,126.79594789413791,126.79594789413791,-4.373080797666576,-4.373080797666576,-4.373080797666576,-4.373080797666576,-4.373080797666576,-4.373080797666576,0.0,0.0,0.0,122.42286709647134
249,2023-01-11,125.52045752432002,86.0890383122124,159.34441586572362,125.52045752432002,125.52045752432002,-3.5406784866319208,-3.5406784866319208,-3.5406784866319208,-3.5406784866319208,-3.5406784866319208,-3.5406784866319208,0.0,0.0,0.0,121.9797790376881
250,2023-01-12,124.24496715450212,83.02321359785616,158.71241969244062,124.24496715450212,124.24496715450212,-4.2196111841874755,-4.2196111841874755,-4.2196111841874755,-4.2196111841874755,-4.2196111841874755,-4.2196111841874755,0.0,0.0,0.0,120.02535597031465
251,2023-01-13,122.96947678468423,83.43126390058421,156.93683851259152,122.96947678468423,122.96947678468423,-5.745592871247145,-5.745592871247145,-5.745592871247145,-5.745592871247145,-5.745592871247145,-5.745592871247145,0.0,0.0,0.0,117.22388391343709
252,2023-01-14,121.69398641486626,95.18639474346085,167.48487991049848,121.69398641486626,121.69398641486626,9.608898204364378,9.608898204364378,9.608898204364378,9.608898204364378,9.608898204364378,9.608898204364378,0.0,0.0,0.0,131.30288461923064
253,2023-01-15,120.41849604504846,91.55966723777739,166.24803763532663,120.41849604504846,120.41849604504846,9.608889079453629,9.608889079453629,9.608889079453629,9.608889079453629,9.608889079453629,9.608889079453629,0.0,0.0,0.0,130.02738512450208
254,2023-01-16,119.14300567523048,81.3059268928959,156.79244885919127,119.13666708107125,119.14619026935671,-1.3388239440146752,-1.3388239440146752,-1.3388239440146752,-1.3388239440146752,-1.3388239440146752,-1.3388239440146752,0.0,0.0,0.0,117.8041817312158
255,2023-01-17,117.8675153054126,78.04236189802654,151.55228959829225,117.83502905555552,117.89322267379481,-4.373080797672927,-4.373080797672927,-4.373080797672927,-4.373080797672927,-4.373080797672927,-4.373080797672927,0.0,0.0,0.0,113.49443450773967
256,2023-01-18,116.5920249355947,76.56138445552065,149.5072228982085,116.52900749583023,116.65075938951017,-3.540678486633592,-3.540678486633592,-3.540678486633592,-3.540678486633592,-3.540678486633592,-3.540678486633592,0.0,0.0,0.0,113.0513464489611
257,2023-01-19,115.3165345657768,71.2889742426288,149.67462622433678,115.20386722129541,115.42173914648302,-4.2196111841926145,-4.2196111841926145,-4.2196111841926145,-4.2196111841926145,-4.2196111841926145,-4.2196111841926145,0.0,0.0,0.0,111.09692338158419
258,2023-01-20,114.04104419595883,69.26855287614296,146.08263744932253,113.87403801382482,114.19171471564083,-5.74559287123977,-5.74559287123977,-5.74559287123977,-5.74559287123977,-5.74559287123977,-5.74559287123977,0.0,0.0,0.0,108.29545132471907
259,2023-01-21,112.76555382614103,86.37069667008791,157.3142362362746,112.51481829363357,112.9678425841124,9.608898204363346,9.608898204363346,9.608898204363346,9.608898204363346,9.608898204363346,9.608898204363346,0.0,0.0,0.0,122.37445203050437
260,2023-01-22,111.49006345632306,83.238487083771,156.774486984524,111.16617141477126,111.74829726557552,9.60888907945031,9.60888907945031,9.60888907945031,9.60888907945031,9.60888907945031,9.60888907945031,0.0,0.0,0.0,121.09895253577336
261,2023-01-23,110.21457308650507,71.55945457688891,146.89243084371105,109.79814350522008,110.53993986279369,-1.3388239440370269,-1.3388239440370269,-1.3388239440370269,-1.3388239440370269,-1.3388239440370269,-1.3388239440370269,0.0,0.0,0.0,108.87574914246804
262,2023-01-24,108.93908271668727,67.81136905004557,142.1230870753355,108.44572703283093,109.34516018399135,-4.373080797679278,-4.373080797679278,-4.373080797679278,-4.373080797679278,-4.373080797679278,-4.373080797679278,0.0,0.0,0.0,104.56600191900799
263,2023-01-25,107.6635923468693,64.46323267507357,139.38612215122197,107.08053426382214,108.16834783803964,-3.540678486627965,-3.540678486627965,-3.540678486627965,-3.540678486627965,-3.540678486627965,-3.540678486627965,0.0,0.0,0.0,104.12291386024133
264,2023-01-26,106.3881019770514,64.20810620356914,138.14748728096694,105.72873969035801,106.97322619822049,-4.219611184195228,-4.219611184195228,-4.219611184195228,-4.219611184195228,-4.219611184195228,-4.219611184195228,0.0,0.0,0.0,102.16849079285618
265,2023-01-27,105.11261160723343,63.21030041367265,137.41315878149663,104.36474738422945,105.78894634514495,-5.7455928712723106,-5.7455928712723106,-5.7455928712723106,-5.7455928712723106,-5.7455928712723106,-5.7455928712723106,0.0,0.0,0.0,99.36701873596112
266,2023-01-28,103.83712123741563,77.68883772785998,151.07882898686944,103.0027593423246,104.61455534958375,9.60889820433238,9.60889820433238,9.60889820433238,9.60889820433238,9.60889820433238,9.60889820433238,0.0,0.0,0.0,113.446019441748
267,2023-01-29,102.56163086759764,75.42499686959718,150.62738661622015,101.62688068562233,103.46382980698544,9.608889079446993,9.608889079446993,9.608889079446993,9.608889079446993,9.608889079446993,9.608889079446993,0.0,0.0,0.0,112.17051994704464
268,2023-01-30,101.28614049777984,64.53916102290573,137.58963335355156,100.21970786286572,102.2976840069829,-1.338823944035672,-1.338823944035672,-1.338823944035672,-1.338823944035672,-1.338823944035672,-1.338823944035672,0.0,0.0,0.0,99.94731655374417
269,2023-01-31,100.01065012796187,56.286274765548555,129.94187479503847,98.80583742194761,101.15129028844024,-4.373080797674999,-4.373080797674999,-4.373080797674999,-4.373080797674999,-4.373080797674999,-4.373080797674999,0.0,0.0,0.0,95.63756933028687
270,2023-02-01,98.73515975814398,54.96938217895743,133.96932347170323,97.4334120884139,99.96953609922096,-3.5406784866295813,-3.5406784866295813,-3.5406784866295813,-3.5406784866295813,-3.5406784866295813,-3.5406784866295813,0.0,0.0,0.0,95.19448127151439
271,2023-02-02,97.459669388326,59.318099201761676,132.5635229135687,96.07396300279149,98.8259982807762,-4.219611184197842,-4.219611184197842,-4.219611184197842,-4.219611184197842,-4.219611184197842,-4.219611184197842,0.0,0.0,0.0,93.24005820412816
272,2023-02-03,96.1841790185081,53.15622035283102,127.09397540968385,94.67672636567616,97.68222177715913,-5.745592871262187,-5.745592871262187,-5.745592871262187,-5.745592871262187,-5.745592871262187,-5.745592871262187,0.0,0.0,0.0,90.43858614724591
273,2023-02-04,94.90868864869022,67.477341864056,143.12032678454983,93.29945871762477,96.55151066336389,9.608898204331348,9.608898204331348,9.608898204331348,9.608898204331348,9.608898204331348,9.608898204331348,0.0,0.0,0.0,104.51758685302157
274,2023-02-05,93.63319827887224,66.90999172412609,140.94910974638736,91.91835881737718,95.40956603863552,9.608889079432945,9.608889079432945,9.608889079432945,9.608889079432945,9.608889079432945,9.608889079432945,0.0,0.0,0.0,103.24208735830518
275,2023-02-06,92.35770790905444,55.07425687160482,129.73945583841032,90.52283377374201,94.27824540038121,-1.3388239440461702,-1.3388239440461702,-1.3388239440461702,-1.3388239440461702,-1.3388239440461702,-1.3388239440461702,0.0,0.0,0.0,91.01888396500827
276,2023-02-07,91.08221753923647,49.03296780710163,124.05427132346769,89.08210006350573,93.17798163184733,-4.373080797691588,-4.373080797691588,-4.373080797691588,-4.373080797691588,-4.373080797691588,-4.373080797691588,0.0,0.0,0.0,86.70913674154488
277,2023-02-08,89.80672716941858,48.094259613846575,126.54419057778613,87.71995448797688,92.02305952993139,-3.540678486623952,-3.540678486623952,-3.540678486623952,-3.540678486623952,-3.540678486623952,-3.540678486623952,0.0,0.0,0.0,86.26604868279463
278,2023-02-09,88.53123679960068,47.50124951580522,124.70850297034485,86.28351923692024,90.96747387414288,-4.219611184200454,-4.219611184200454,-4.219611184200454,-4.219611184200454,-4.219611184200454,-4.219611184200454,0.0,0.0,0.0,84.31162561540022
279,2023-02-10,87.25574642978279,45.283330004245684,117.32196954269331,84.90042557925005,89.8706573906291,-5.745592871257562,-5.745592871257562,-5.745592871257562,-5.745592871257562,-5.745592871257562,-5.745592871257562,0.0,0.0,0.0,81.51015355852523
280,2023-02-11,85.98025605996482,57.64573581578045,132.81647477539408,83.48518097604125,88.76472656489003,9.608898204345278,9.608898204345278,9.608898204345278,9.608898204345278,9.608898204345278,9.608898204345278,0.0,0.0,0.0,95.5891542643101
281,2023-02-12,84.70476569014693,58.781991915818494,130.48974705118763,82.0674483593421,87.61093643182966,9.608889079461354,9.608889079461354,9.608889079461354,9.608889079461354,9.608889079461354,9.608889079461354,0.0,0.0,0.0,94.31365476960828
